aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
4.83368387354942,4.83368387354942,4.83368387354942,4.83368387354942,4.83368387354942,4.83368387354942,0.0
4.833335415831665,4.879031196145392,4.879031196145392,4.879031196145392,4.879031196145392,4.882619500962915,0.0004
4.833823005540997,4.93539982165949,4.93539982165949,4.93539982165949,4.93539982165949,4.93539982165949,0.0008
4.834208101003255,4.968553289588532,4.961451819106004,4.961451819106004,4.953912643890617,4.968553289588532,0.0012
4.833794512101125,4.987179487179487,4.985885553157598,4.995978174297313,4.980519050922357,4.9996027311032325,0.0016
4.834820241927319,5.01518257043357,5.017735229882379,5.021158596262292,5.01518257043357,5.029046063257228,0.002
4.834213263054757,5.039328725081391,5.036780451181512,5.0553138201559396,5.039328725081391,5.061471880688543,0.0024
4.834828048230068,5.071646517150107,5.068141035670342,5.08031090584938,5.0630922280620085,5.095808874801289,0.0028
4.835167759632913,5.095718905878176,5.095229503580466,5.101284689086167,5.095718905878176,5.128207937016276,0.0032
4.835433907448341,5.112143475548118,5.112926374304927,5.138404763171514,5.112143475548118,5.157856314862017,0.0036
4.8350541579738,5.124740988865063,5.128525996311481,5.157605593123801,5.124740988865063,5.182896955439274,0.004
4.835194792779548,5.151585626273287,5.169029582251941,5.174146631028616,5.140476295055156,5.211923460008604,0.0044
4.8357429695509895,5.19987051639587,5.187331681011355,5.205048890888569,5.187725044831193,5.2403621015777215,0.0048
4.83901064295398,5.216146326141309,5.224847727895434,5.229075343030743,5.216146326141309,5.266642211260421,0.0052
4.841911646872385,5.240174109823867,5.2447440880196705,5.259934506475701,5.238176282149858,5.297271966473014,0.0056
4.841847542582387,5.261757015523091,5.279952824839536,5.28049423756711,5.261757015523091,5.321776391035423,0.006
4.84113906934303,5.2977220947856045,5.3142788027832415,5.3070314531730425,5.2977220947856045,5.34372606510098,0.0064
4.840941934566819,5.317507641811214,5.344405129741225,5.33652884741139,5.317507641811214,5.368311447739877,0.0068
4.840800722071141,5.338748217313793,5.381489814126442,5.3826437898211745,5.338748217313793,5.394962066256328,0.0072
4.840984709599407,5.356775038681073,5.411500305547971,5.405869121452068,5.356775038681073,5.4252281858251745,0.0076
4.841486551549142,5.382834844955692,5.436407435360252,5.429888482608752,5.382834844955692,5.46743581569051,0.008
4.841502193892783,5.411311676679752,5.456389604884419,5.4504592409980726,5.403619296358988,5.502777650260574,0.0084
4.841832999185729,5.433730107139029,5.468693253150942,5.482994966117661,5.433730107139029,5.545735536915409,0.0088
4.841243152675046,5.4661349683648535,5.504494988791877,5.517668853940909,5.4661349683648535,5.569926685767543,0.0092
4.841626278944534,5.477257224914737,5.559762732331391,5.570867316133875,5.477257224914737,5.607262283578923,0.0096
4.841881711210733,5.533083788572875,5.58345132815626,5.601640005552698,5.509037995149555,5.645961964021786,0.01
4.841590061916883,5.541227635177786,5.614119311523222,5.6259541610427375,5.522068738495395,5.6721850635202955,0.0104
4.840837354103934,5.551000972313282,5.643040958860548,5.654897488343364,5.532038573225136,5.7050923435890795,0.0108
4.841304111512313,5.56456219001256,5.6774997740783375,5.684786566239577,5.557827105098757,5.738556576677812,0.0112
4.841579979585049,5.573931123297457,5.722171521634769,5.724897228907964,5.567616906725301,5.761028743136988,0.0116
4.843509231064389,5.61669216503264,5.774623960593137,5.739136138317567,5.576292258827272,5.789447119996458,0.012
4.844225938099205,5.665905526748866,5.805983498460325,5.788908888368114,5.6363887898761496,5.819600977567543,0.0124
4.844250426537918,5.678404534671275,5.8203373673495,5.812555883529691,5.645058368519564,5.851344719503278,0.0128
4.844313469837541,5.7072372346605365,5.845346407123914,5.8392720652269325,5.649460798188974,5.881528471032553,0.0132
4.84480932569353,5.714366088746095,5.8678580417820285,5.867611607106136,5.664023662993178,5.9199781531876114,0.0136
4.8438166802771265,5.728280011063987,5.912774953241485,5.895679776612839,5.673938713416401,5.95612306050947,0.014
4.844107070355548,5.732990137146653,5.932469048409974,5.946663872059731,5.6802083168556985,5.992228817670353,0.0144
4.845135132371775,5.755262037373271,5.941835180162753,5.975666509342328,5.728545594209409,6.027582881396908,0.0148
4.845345307181965,5.76002107284689,5.981239092639655,6.0217845175971805,5.750048440480596,6.05290492693327,0.0152
4.844870384502301,5.762833206145959,6.0198157930380605,6.042733636600893,5.805534798135466,6.07874748515872,0.0156
4.846702506471995,5.768495025739196,6.052505976056101,6.069978873029886,5.814474123594429,6.114354767785173,0.016
4.846593324996997,5.775899363061119,6.075933676823915,6.0828205846840175,5.82267362118731,6.139330421682063,0.0164
4.846941685021425,5.819344474348543,6.108635661117353,6.096253774854263,5.826556892464134,6.1716316411190295,0.0168
4.847281383112002,5.864005188923755,6.141992432709045,6.1249375247746585,5.86998855891364,6.203931398556806,0.0172
4.847221982658538,5.866593139043499,6.159706309665179,6.135580514405886,5.87297179856306,6.242461704823633,0.0176
4.847578499378379,5.888648650443102,6.1986306076616255,6.144814650672164,5.878096860024865,6.2741825557674655,0.018
4.853468184758547,5.898874056383897,6.249378785719198,6.161341284610332,5.884193497907358,6.30084479826276,0.0184
4.853935221977417,5.9027119304590245,6.276244954907564,6.181008838928794,5.895495677630148,6.330580991149101,0.0188
4.85409823736092,5.915211888745347,6.297079861534028,6.192644344652747,5.918184674098463,6.371694677339808,0.0192
4.854600621154215,5.9231920332392445,6.3381127236696395,6.2349977934870395,5.926601553718182,6.4314920190842555,0.0196
4.854967875267706,5.929456254531212,6.354648044599628,6.248161265322789,5.934573211889901,6.480767993600053,0.02
4.855511920298268,5.932236914093254,6.368610837556746,6.2736717934757955,5.956993250546441,6.513255710614176,0.0204
4.854864633498134,5.938292787486879,6.414288805019352,6.29380079916451,5.9596875325528655,6.5461656396654835,0.0208
4.854376059459729,5.94212213062468,6.451440029859514,6.3129341216120265,5.962640856142034,6.585605348515261,0.0212
4.854380006922533,5.9470121913495095,6.467874264062858,6.322265641329193,5.9683981359324605,6.6147212510053555,0.0216
4.85513740925567,5.968584806830466,6.489910268124601,6.332693060757282,6.0075514008682,6.656735580479217,0.022
4.855125335555744,6.007979644570512,6.509592187974191,6.348286597265442,6.011677038440435,6.692848333158032,0.0224
4.857756688702247,6.017522862795069,6.52737853024386,6.378847049334155,6.019819283429599,6.731858193176245,0.0228
4.858104501283527,6.023036704724538,6.550597709548959,6.398414540569395,6.025876869383629,6.766582753473372,0.0232
4.857621171113693,6.030976286257312,6.594023881639479,6.435171355464369,6.030904762224566,6.832250958690674,0.0236
4.857555165715592,6.0335877375167195,6.632240101089535,6.452836085737906,6.0736569005034315,6.9071703667856355,0.024
4.857157464109505,6.03571071805878,6.666251617397224,6.4765572840305925,6.097213687477318,6.955706776099754,0.0244
4.857903667919681,6.082899569563164,6.674332304508394,6.485491481309306,6.122237732954119,6.995301785469635,0.0248
4.858344905746318,6.095807451218994,6.690322228533427,6.504422784211388,6.135040121067317,7.047578619975433,0.0252
4.858703634395768,6.115081444317442,6.710826311690151,6.55976876624756,6.14663382594417,7.14238172788056,0.0256
4.8585470381100055,6.117461222685467,6.763212801533377,6.579976682150034,6.149867297474687,7.204383823283767,0.026
4.858393947100283,6.120714862505788,6.793693669048664,6.592946006381037,6.15358088134224,7.234426255529877,0.0264
4.858159868691457,6.124415925757674,6.826196781160016,6.630586223960023,6.172498958941744,7.277146270036991,0.0268
4.858196080235554,6.149017826214034,6.884200137794909,6.682761994197753,6.197407323713438,7.338575269544696,0.0272
4.8594326032234525,6.153129417181705,6.917138757164373,6.696274289738342,6.201206297938324,7.417170870765642,0.0276
4.858813683085216,6.159593864941288,6.966788591721531,6.758653580619639,6.206315322229507,7.489881015913677,0.028
