aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
4.81320112044818,4.81320112044818,4.81320112044818,4.81320112044818,4.81320112044818,4.81320112044818,0.0
4.812794293057495,4.893309445475548,4.893309445475548,4.893309445475548,4.893309445475548,4.893309445475548,0.0004
4.813499177395581,4.924406966502317,4.95854945870994,4.95854945870994,4.924406966502317,4.95854945870994,0.0008
4.813705934300648,4.993378592772866,5.015553279319799,5.015553279319799,4.993378592772866,5.015553279319799,0.0012
4.814884255690869,5.037853591798982,5.029090874055804,5.052225605056266,5.037853591798982,5.0762059375160575,0.0016
4.815245567317474,5.090836363986996,5.078837707491969,5.116832542390314,5.090836363986996,5.116832542390314,0.002
4.815673782340353,5.1557152328042175,5.1037104373400295,5.164074806410636,5.1557152328042175,5.164074806410636,0.0024
4.815775342709184,5.1985887934048405,5.153801108593629,5.20858628879965,5.1985887934048405,5.20858628879965,0.0028
4.815879058672215,5.262619910006682,5.201086672856956,5.2539350328920875,5.262619910006682,5.262619910006682,0.0032
4.815696668649709,5.285019967465204,5.259227838693191,5.310702787061534,5.285019967465204,5.310702787061534,0.0036
4.815102918705759,5.302984214882834,5.284238601654509,5.3561117914809095,5.302984214882834,5.3561117914809095,0.004
4.814444003777393,5.316863007522488,5.3225271580807645,5.383769615245989,5.316863007522488,5.409548960764987,0.0044
4.818121757253474,5.330810568654754,5.3421033748482465,5.397697932787472,5.330810568654754,5.449224714496087,0.0048
4.817603104930837,5.37200263574934,5.366424150554727,5.4420576701179195,5.37200263574934,5.476296209314986,0.0052
4.817691668919389,5.420069896450303,5.403452411977901,5.463313428438694,5.420069896450303,5.502165365483326,0.0056
4.817659256667217,5.430873485680589,5.422308083606308,5.49262402109922,5.47070474376047,5.530350865255948,0.006
4.8170574398664545,5.454651047412258,5.444224591959625,5.5045144340614405,5.486056229056457,5.563336647333916,0.0064
4.817279661245219,5.468390210563175,5.470933532549946,5.533501460211468,5.497715813218849,5.590559235517068,0.0068
4.817335683507307,5.523475918998896,5.521621373201846,5.5606496561620125,5.523475918998896,5.616408150777496,0.0072
4.817848227171666,5.5761477551975664,5.533299853076933,5.590103821299944,5.5396721535281035,5.646654249717206,0.0076
4.818712019674947,5.586148485992011,5.570328826660074,5.637269840856745,5.54994111829692,5.686669312547984,0.008
4.818428634264708,5.6022029763491945,5.604486890851677,5.65273657886863,5.6022029763491945,5.72243552865865,0.0084
4.817487307767376,5.628257124545007,5.616952801936003,5.670635056401053,5.615357495577554,5.759333568588887,0.0088
4.818935172895974,5.641855963393104,5.6440160624759095,5.679459427378082,5.641855963393104,5.792636031783197,0.0092
4.818712488373231,5.649085360878575,5.669208400646204,5.703549550431618,5.657998400809387,5.818171700853446,0.0096
4.82009521243151,5.664924099523938,5.725107828486972,5.729583955970375,5.667581881874526,5.846615875815552,0.01
4.825235910811706,5.6683417775352956,5.767772950288336,5.739873904130658,5.683261193402898,5.872756407846619,0.0104
4.82569714077081,5.683997856461434,5.791068785602959,5.760831870937516,5.689516355932093,5.906419099739975,0.0108
4.829400004452949,5.690790843689713,5.817402254501735,5.777606972269917,5.693091315571307,5.93127594006331,0.0112
4.829771421362296,5.713563490334028,5.8556685896480145,5.803167758140175,5.7001341881616225,5.96046380933812,0.0116
4.8294672563266285,5.7200902527371795,5.896361850509066,5.821499959825726,5.722821119534044,5.98586291881681,0.012
4.829348097937931,5.731350102699733,5.950917470639167,5.873849017935857,5.729606275022598,6.013485206840347,0.0124
4.828873381471731,5.740917222408728,5.977812801590393,5.885188869084886,5.740917222408728,6.058487431174157,0.0128
4.828619858367269,5.757855106711101,6.029289459470033,5.907671120921057,5.754515977488411,6.088895726920574,0.0132
4.827889890749487,5.76481676150618,6.0780599109347575,5.921934495754842,5.80117755634849,6.119641896527048,0.0136
4.837819406759569,5.809938818787703,6.1122490845868125,5.931750349042439,5.818890440188615,6.14772826058323,0.014
4.837407922974306,5.825985626229231,6.156859837280057,5.9394885210201895,5.825046730573527,6.182332284037521,0.0144
4.837554539928554,5.845414490264196,6.184468888534882,5.976458737981757,5.83215768846021,6.2241126429070635,0.0148
4.839912051232369,5.864522456082557,6.212055424492101,6.017446825225756,5.851572425862958,6.255454464132754,0.0152
4.911421426282528,5.870783242980743,6.244198438733676,6.032268593307632,5.8713461709992965,6.286167629656792,0.0156
4.911524944041632,5.874421157387662,6.267672098843803,6.0656126325395014,5.894593611653888,6.320696826325726,0.016
4.911154156812903,5.897110331155937,6.31789566961637,6.093182216007287,5.926218461201458,6.36586180984087,0.0164
4.911600770022251,5.903857496209001,6.367261072712659,6.121715309672999,5.958561132686437,6.407057036023676,0.0168
4.9116146249696735,5.91592359263369,6.427056727943372,6.13912453814734,5.969466683636065,6.469466023604025,0.0172
4.9116152636711625,5.925609173593743,6.474801687091361,6.180711106098702,5.990784943311861,6.518372265572481,0.0176
4.913680810414685,5.938163885555317,6.506815166698728,6.222657882637267,5.997576590528452,6.553868639136217,0.018
4.914780265071361,5.94032355969488,6.552235867922157,6.259633846551518,5.999806633661492,6.591559491357588,0.0184
4.914305085692587,5.976538699159201,6.599076649474895,6.282270802007596,6.0034365483820125,6.630559288315253,0.0188
4.913985901815885,5.982188246898592,6.654936677241276,6.322894806727354,6.007548272403381,6.668162432659722,0.0192
4.91437530703836,6.002456972997277,6.685245622953142,6.349198577839949,6.023729756284399,6.6973018558178685,0.0196
4.91441271322739,6.011029574753544,6.72860271099048,6.398208348263765,6.028922758977009,6.745130398695479,0.02
4.914583316653189,6.015174928008498,6.749219398970595,6.4361363982097535,6.036183903260501,6.779467855797816,0.0204
4.915759860680412,6.022058155778318,6.778483239610236,6.4785835530234435,6.0523740554660765,6.817786459699514,0.0208
4.927407565323534,6.025793928587778,6.81706086645364,6.493629625075309,6.070706834440423,6.856776474089829,0.0212
4.927460550759388,6.063643492902732,6.841694362722949,6.56155017916652,6.107516298886208,6.8916777952935115,0.0216
4.9275431004187045,6.069001837478537,6.873019408805545,6.601325729050569,6.113018652582678,6.945172519366264,0.022
4.927749748270385,6.077921621145421,6.929310808966969,6.642942560091862,6.119482967803397,6.973087961626644,0.0224
4.927060987232907,6.105530082607446,6.9646769409161875,6.679616802825972,6.124538411071362,7.020946759578468,0.0228
4.927588047620821,6.113925329001118,6.993715958925729,6.7364092333367225,6.1414935474747026,7.079457827684166,0.0232
4.927768450178307,6.1228779524650605,7.011752666706995,6.7599804568135875,6.148957360931089,7.1501297226087015,0.0236
4.927482709253322,6.147964766532911,7.040577961152868,6.774106896806673,6.157520886684277,7.202928485396421,0.024
4.928127862082558,6.15465159573663,7.082332700374288,6.802544514370492,6.1605087010673225,7.261029460030168,0.0244
4.928732357290514,6.159623159905248,7.132900488029038,6.848046068556837,6.169647723114697,7.29781158427176,0.0248
4.9299031825314845,6.176808614861336,7.160931678484606,6.894506085371055,6.198180351760927,7.357943644780719,0.0252
4.930160865592431,6.195221573724725,7.199368292110907,6.908486663092625,6.204947350320147,7.41780930318098,0.0256
4.930265793119041,6.201758118644325,7.238577610444717,6.92127137961696,6.239231017127315,7.464479944180285,0.026
4.929848113500988,6.20465551555728,7.268680573582539,6.933776230082058,6.243565855815055,7.509699418088996,0.0264
4.929481485387328,6.209513988037294,7.303454623936435,6.951772300279058,6.256500867999221,7.5527465955097535,0.0268
4.930467752062179,6.239668129857758,7.35356920977836,6.958615011149841,6.274529649916647,7.624034546910364,0.0272
4.9312687796347925,6.2453599172553425,7.421975545830813,6.968044107913389,6.280551111923661,7.698352384679634,0.0276
4.931379236150289,6.252681335102085,7.444402921046688,6.975855192826054,6.287378334832706,7.765187333449538,0.028
4.9314851502608175,6.254690203424708,7.486984019022678,6.985980427332283,6.291815399181906,7.803290684358897,0.0284
4.931141557532673,6.258039531926997,7.537792918428329,7.0002912049981365,6.299801994177257,7.866691735018687,0.0288
4.931403749586865,6.295331002452147,7.601244932475502,7.010672052625876,6.30270714424255,7.934048835213027,0.0292
4.932377593255199,6.308333262508393,7.650871355176755,7.0214738953434015,6.312468192519186,8.016576162770916,0.0296
4.934726957231805,6.312810043890987,7.687461946772474,7.037953795379538,6.345549998298799,8.074484553284053,0.03
4.934440844001858,6.315045309731138,7.716867291266295,7.04780302627869,6.347474151046966,8.124181520816371,0.0304
4.934100774541255,6.365525058677626,7.7475570726962095,7.06652800559461,6.350215199575497,8.183817552921706,0.0308
4.9349894315190745,6.391181824600395,7.798173010947597,7.07323102866434,6.375137243586005,8.251046797819356,0.0312
4.936183053925535,6.401865563372829,7.870583773774424,7.083366957851581,6.3850693484353505,8.337962206908804,0.0316
4.935637292918664,6.4037478775123935,7.929534622342901,7.093930966624416,6.392181046057554,8.397511635039805,0.032
4.935660307101452,6.411782787971296,7.967955476663953,7.111511055809553,6.404977687325765,8.502514755387551,0.0324
4.940429881666018,6.4145594019204335,7.990426189217107,7.119473894761842,6.418246751624573,8.59566378604093,0.0328
4.940289807023649,6.4400257420533915,8.054703974881056,7.149077519337364,6.430282737891371,8.63377708707488,0.0332
4.940266408895836,6.477157459586196,8.107196632480305,7.167866397926864,6.444317729971344,8.689064446894427,0.0336
4.940138700918212,6.48902863043564,8.135310976068252,7.179853888891747,6.472909751775787,8.771051153955323,0.034
4.940278957085189,6.491422634439042,8.18164392844453,7.205776429867079,6.521519551476725,8.814205620590535,0.0344
4.940917047584292,6.499392456147223,8.243213629075692,7.216763605649058,6.5239821750482285,8.876462134993314,0.0348
4.941347802670595,6.502418090661032,8.29301627567976,7.227943649648894,6.52682976655503,8.96245131930916,0.0352
4.941619582446291,6.511134478729062,8.370659129233562,7.245383623812712,6.553914888710286,9.010132959320599,0.0356
4.9415432101955155,6.51312281572044,8.435937562490604,7.2544844798809445,6.556817191410495,9.052421853757107,0.036
