aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
1.0,1.0,0.9991610738255033,1.0,1.0,0.9991610738255033,0.0464
1.0,1.0,0.9991607217792698,1.0,1.0,0.9991607217792698,0.0468
1.0,1.0,0.9991603694374476,1.0,1.0,0.9991603694374476,0.0472
1.0,1.0,0.999160016799664,1.0,1.0,0.999160016799664,0.0476
1.0,1.0,0.9991596638655462,1.0,1.0,0.9991596638655462,0.048
1.0,1.0,0.9991593106347205,1.0,1.0,0.9991593106347205,0.0484
1.0,1.0,0.9991589571068125,1.0,1.0,0.5180824222035324,0.0488
1.0,1.0,0.9991586032814472,1.0,1.0,0.5178796802692469,0.0492
1.0,1.0,0.9991582491582491,1.0,1.0,0.5176767676767676,0.0496
1.0,1.0,0.9991578947368421,1.0,1.0,0.5174736842105263,0.05
1.0,1.0,0.9991575400168492,1.0,1.0,0.5172704296545914,0.0504
1.0,1.0,0.999157184997893,1.0,1.0,0.5170670037926675,0.0508
1.0,1.0,0.9991568296795953,1.0,1.0,0.5168634064080945,0.0512
1.0,1.0,0.9991564740615774,1.0,1.0,0.5166596372838465,0.0516
1.0,1.0,0.99915611814346,1.0,1.0,0.5164556962025316,0.052
1.0,1.0,0.9991557619248628,1.0,1.0,0.5162515829463908,0.0524
1.0,1.0,0.9991554054054054,1.0,1.0,0.5160472972972973,0.0528
1.0,1.0,0.9991550485847064,1.0,1.0,0.5158428390367554,0.0532
1.0,1.0,0.9991546914623838,1.0,1.0,0.5156382079459002,0.0536
1.0,1.0,0.999154334038055,1.0,1.0,0.5154334038054968,0.054
1.0,1.0,0.9991539763113367,1.0,1.0,0.5152284263959391,0.0544
1.0,1.0,0.9991536182818451,1.0,1.0,0.5150232754972492,0.0548
1.0,1.0,0.9991532599491956,1.0,1.0,0.514817950889077,0.0552
1.0,1.0,0.9991529013130029,1.0,1.0,0.5146124523506989,0.0556
1.0,1.0,0.9991525423728813,1.0,1.0,0.514406779661017,0.056
1.0,1.0,0.9991521831284442,1.0,1.0,0.5142009325985587,0.0564
1.0,1.0,0.9991518235793045,1.0,1.0,0.5135708227311281,0.0568
1.0,1.0,0.9991514637250742,1.0,1.0,0.5133644463300806,0.0572
1.0,1.0,0.9991511035653651,1.0,1.0,0.5131578947368421,0.0576
1.0,1.0,0.9991507430997877,1.0,1.0,0.5129511677282378,0.058
1.0,1.0,0.9991503823279524,1.0,1.0,0.5127442650807137,0.0584
1.0,1.0,0.9991500212494687,1.0,1.0,0.4861878453038674,0.0588
1.0,1.0,0.9991496598639455,1.0,1.0,0.48596938775510207,0.0592
